CHINCHINÁ; Código Establecimiento; Nombre Establecimiento; Código Sede; Nombre Sede
AGUADAS;117013000306;INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA;117013000306;INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA - SEDE PRINCIPAL
AGUADAS;117013000306;INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA;117013000349;CENTRO EDUCATIVO PRESIDENTE KENNEDY
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000337;ESCUELA RURAL LA ESPERANZA
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000353;ESCUELA RURAL EL EDÉN
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000051;ESCUELA RURAL LA GUAIRA
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000418;ESCUELA RURAL CHAMBERY
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000159;ESCUELA RURAL SABANALARGA
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000027;ESCUELA RURAL EL ROBLAL
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000370;ESCUELA RURAL SAN IGNACIO
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000213;ESCUELA RURAL MANZANILLO
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000167;ESCUELA RURAL LA PRADERA
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000132;ESCUELA RURAL CUATRO ESQUINAS
ARANZAZU;217050000400;INSTITUCION EDUCATIVA ALEGRIAS;217050000400;INSTITUCION EDUCATIVA ALEGRIAS - SEDE PRINCIPAL
CHINCHINÁ;117174000349;INSTITUCION EDUCATIVA SANTA TERESITA;117174000349;INSTITUCIÓN EDUCATIVA SANTA TERESITA - SEDE PRINCIPAL
CHINCHINÁ;117174000349;INSTITUCION EDUCATIVA SANTA TERESITA;117174000047;ESCUELA ANEXA SANTA TERESITA
CHINCHINÁ;117174000314;INSTITUCION EDUCATIVA BARTOLOME MITRE;117174000331;ESCUELA SANTA JUAN DE ARCO
CHINCHINÁ;117174000314;INSTITUCION EDUCATIVA BARTOLOME MITRE;117174000209;ESCUELA JUAN JOSE RONDON
CHINCHINÁ;117174000314;INSTITUCION EDUCATIVA BARTOLOME MITRE;117174000314;INSTITUCION EDUCATIVA BARTOLOME MITRE - SEDE PRINCIPAL
CHINCHINÁ;117174000314;INSTITUCION EDUCATIVA BARTOLOME MITRE;117174000063;CENTRO EDUCATIVO FRANCISCO JOSE DE CALDAS
LA DORADA;217380000376;INSTITUCION EDUCATIVA BUENAVISTA;217380000376;INSTITUCION EDUCATIVA BUENAVISTA - SEDE PRINCIPAL
LA DORADA;217380000376;INSTITUCION EDUCATIVA BUENAVISTA;217380000261;ESCUELA SAN FERNANDO
LA DORADA;217380000376;INSTITUCION EDUCATIVA BUENAVISTA;217380000562;ESCUELA LA HABANA
LA DORADA;217380000376;INSTITUCION EDUCATIVA BUENAVISTA;217380000732;ESCUELA JUAN JOSE CADAVID
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000314;INSTITUCION EDUCATIVA AGUABONITA - SEDE PRINCIPAL
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000161;ESCUELA RURAL EL CRUCERO
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000225;ESCUELA RURAL SAN PEDRO
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000241;ESCUELA RURAL GUAYAQUIL
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000446;ESCUELA RURAL LA CRISTALINA
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000233;ESCUELA RURAL SAN VICENTE
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000403;ESCUELA RURAL LA SONRISA
MANZANARES;217433000314;INSTITUCION EDUCATIVA AGUABONITA;217433000284;ESCUELA RURAL LA GALLERA
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000390;ESCUELA RURAL SANTO DOMINGO
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000420;ESCUELA RURAL LA ARABIA
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000276;INSTITUCIÓN EDUCATIVA LAS MERCEDES
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000501;ESCUELA NUEVA LA ITALIA
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN - SEDE PRINCIPAL
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000560;ESCUELA NUEVA BUENOS AIRES
MANZANARES;217433000578;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;217433000195;CENTRO EDUCATIVO JOSE JOAQUIN MONTES GIRALDO
MARMATO;217442000033;INSTITUCION EDUCATIVA EL LLANO;217442000033;INSTITUCION EDUCATIVA EL LLANO - SEDE PRINCIPAL
MARMATO;217442000033;INSTITUCION EDUCATIVA EL LLANO;217442000170;ESCUELA RURAL LA GARRUCHA
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000278;INSTITUCION EDUCATIVA PATIO BONITO - SEDE PRINCIPAL
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000383;ESCUELA RURAL SAN GREGORIO
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000766;ESCUELA RURAL LA PLAYA
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000227;ESCUELA RURAL LA PARDA
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000561;ESCUELA RURAL LAS GAVIOTAS
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000286;ESCUELA RURAL CAYETANO
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000031;ESCUELA RURAL LITUANIA
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000359;ESCUELA RURAL COSTA RICA
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000251;ESCUELA RURAL TEBAIDA
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000260;ESCUELA RURAL LOS ZAINOS
MARQUETALIA;217444000278;INSTITUCION EDUCATIVA PATIO BONITO;217444000707;ESCUELA RURAL MAPORITA
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000294;ESCUELA RURAL SAN LUIS
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000243;ESCUELA RURAL UNIÓN BAJA
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000316;ESCUELA RURAL EL CHOCO
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000723;ESCUELA RURAL LA ESMERALDA
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000651;ESCUELA RURAL EL AGUACATE
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000219;ESCUELA RURAL LA MIEL
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000146;ESCUELA RURAL EL PORVENIR
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000138;INSTITUCION EDUCATIVA EL PLACER - SEDE PRINCIPAL
MARQUETALIA;217444000138;INSTITUCION EDUCATIVA EL PLACER;217444000481;ESCUELA RURAL BUENOS AIRES
PÁCORA;117513000558;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;117513000558;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ - SEDE PRINCIPAL
PÁCORA;117513000558;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;117513000426;ESCUELA NUESTRA SEÑORA DE LOURDES
PÁCORA;117513000558;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;117513000418;CONCENTRACIÓN ESCOLAR MARISCAL SUCRE
PÁCORA;117513000825;INSTITUCION EDUCATIVA ELIAS MEJIA ANGEL;117513000825;INSTITUCION EDUCATIVA ELIAS MEJIA ANGEL - SEDE PRINCIPAL
PÁCORA;117513000825;INSTITUCION EDUCATIVA ELIAS MEJIA ANGEL;117513800007;SEDE PRIMARIA ELIAS MEJIA ANGEL
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541001033;CENTRO EDUCATIVO PATIO BONITO
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541001581;CENTRO EDUCATIVO LAS BRISAS
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541000096;ESCUELA RURAL LA PRIMAVERA
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541001092;ESCUELA NUEVA LAS PLAYAS
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541000142;ESCUELA RURAL TULIO RAMIREZ
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541000053;ESCUELA FRANCISCO JOSE DE CALDAS
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541000797;CENTRO EDUCATIVO LA COSTA
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541001602;JARDIN INFANTIL TRAVESURAS
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541000673;COLEGIO JHON F. KENNEDY
PENSILVANIA;217541000673;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217541000126;ESCUELA MANUELA BELTRAN
PENSILVANIA;117541000652;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE LA PRESENTACION;117541000652;INSTITUCION EDUCATIVA ESC. NORMAL SUPERIOR DE LA PRESENTACION - SEDE PRINCIPAL
PENSILVANIA;117541000652;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE LA PRESENTACION;117541000610;ESCUELA ANEXA SANTA IMELDA
PENSILVANIA;117541000652;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE LA PRESENTACION;117541000628;ESCUELA ANTONIA SANTOS
PENSILVANIA;117541000652;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE LA PRESENTACION;117541000563;ESCUELA MIXTA CORONEL ASDRUBAL ROMERO
PENSILVANIA;117541001748;INSTITUCION EDUCATIVA PENSILVANIA;117541001748;INSTITUCIÓN EDUCATIVA PENSILVANIA - SEDE PRINCIPAL
PENSILVANIA;117541001748;INSTITUCION EDUCATIVA PENSILVANIA;117541001527;BACHILLERATO NOCTURNO ISMAEL RAMIREZ OSPINA
PENSILVANIA;117541001748;INSTITUCION EDUCATIVA PENSILVANIA;117541000601;CONCENTRACIÓN ESCOLAR BOYACA
PENSILVANIA;117541001748;INSTITUCION EDUCATIVA PENSILVANIA;117541000571;COLEGIO BASICO OFICIAL URBANO RUIZ
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614001142;ESCUELA JUAN BAUTISTA BETANCUR
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614001401;ESCUELA RURALAL MIXTA MEJIAL
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614000260;ESCUELA RURAL MIXTA TRUJILLO
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614000880;INSTITUCION EDUCATIVA FLORENCIA - SEDE PRINCIPAL
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614000111;ESCUELA RURAL EL CARMELO
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614000995;ESCUELA RURAL ALTO BONITO
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614000189;ESCUELA AGUA BONITA
RIOSUCIO;217614000880;INSTITUCION EDUCATIVA FLORENCIA;217614000031;ESCUELA RURAL LOS ANGELES JAGUERO
RIOSUCIO;217614000855;INSTITUCION EDUCATIVA SAN JOSE;217614000855;INSTITUCION EDUCATIVA SAN JOSE - SEDE PRINCIPAL
RIOSUCIO;217614000855;INSTITUCION EDUCATIVA SAN JOSE;217614000049;ESCUELA RURAL PIEDRAS
RIOSUCIO;217614000855;INSTITUCION EDUCATIVA SAN JOSE;217614000791;ESCUELA RURAL TUNZARA
RIOSUCIO;217614000855;INSTITUCION EDUCATIVA SAN JOSE;217614000316;ESCUELA RURAL VENEROS
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000219;CENTRO EDUCATIVO EL SALADO
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000481;ESCUELA RURAL MIXTA SANTA INES
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614001282;ESCUELA RURAL MIXTA LA CANDELARIA
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000324;ESCUELA RURAL MIXTA LA FLORESTA
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614001011;ESCUELA RURAL LUIS ALVARO CORREA VINASCO
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO - SEDE PRINCIPAL
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000553;ESCUELA RURAL MIXTA EL LIMON
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000073;ESCUELA MARIA AUXILADORA CABARGA
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000065;ESCUELA RURAL MIXTA UBARBA
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000235;ESCUELA RURAL MIXTA LA PALMA
RIOSUCIO;217614001126;INSTITUCION EDUCATIVA MARIA FABIOLA LARGO CANO;217614000812;ESCUELA RURAL MIXTA LA FLORIDA
RIOSUCIO;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS;217614000499;ESCUELA RURAL MIXTA GETSEMANI
RIOSUCIO;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS;217614001185;ESCUELA RURAL MIXTA ANTIOQUEÑA
RIOSUCIO;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS;217614000251;ESCUELA RURAL LA CAUCANA
RIOSUCIO;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS;217614001100;ESCUELA RURAL LA MILAGROSA
RIOSUCIO;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS - SEDE PRINCIPAL
RIOSUCIO;217614000332;INSTITUCION EDUCATIVA LOS CHANCOS;217614000472;ESCUELA RURAL RAFAEL LLANO
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA - SEDE PRINCIPAL
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614001193;ESCUELA RURAL MIXTA LAS MINAS
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614001266;ESCUELA RURAL MIXTA LA CABAÑA
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614001177;RAFAEL GENARO RAMIREZ PARTIDAS
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614000618;ESCUELA RURAL MIXTA TRAVESIAS
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614000448;ESCUELA RURAL SAMARIA
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614001258;ESCUELA RURAL MIXTA BARRANQUILLA
RIOSUCIO;217614000588;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA;217614000952;ESCUELA RURAL MIXTA SANTA CECILIA
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000127;ESCUELA GENERAL SANTANDER
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000500;ESCUELA SAGRADO CORAZON
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000682;ESCUELA DIVINO NIÑO
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000089;ESCUELA SANTA ANA
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000186;ESCUELA LA TRINIDAD
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000607;ESCUELA ANTONIA SANTOS
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000143;ESCUELA EL BRILLANTE
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000593;ESCUELA RAFAEL POMBO
RISARALDA;217616000666;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;217616000569;ESCUELA ANTONIO JOSE DE SUCRE
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662000841;ESCUELA LAS MARGARITAS
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002746;ESCUELA RURAL LA QUIEBRA DEL ABEJORRO
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662001545;ESCUELA RURAL MIXTA SAN LORENZO
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662000859;ESCUELA RURAL CONGAL
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662005389;ESCUELA NUEVA RURAL LA ARABIA
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002649;ESCUELA RURAL LA CUMBRE
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002389;ESCUELA RURAL LA GALLERA
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662001600;ESCUELA NUEVA LAS GAVIOTAS
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002762;ESCUELA RURAL NUEVA QUEBRADA SECA
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002487;ESCUELA RURAL BUENOS AIRES
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662000069;ESCUELA EL PROGRESO
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002291;ESCUELA RURAL MIXTA GUAYAQUIL
SAMANÁ;217662002355;INSTITUCION EDUCATIVA EL BOSQUE;217662002355;INSTITUCION EDUCATIVA EL BOSQUE - SEDE PRINCIPAL
SAMANÁ;117662002792;INSTITUCION EDUCATIVA SAN AGUSTIN;117662002792;INSTITUCION EDUCATIVA SAN AGUSTIN - SEDE PRINCIPAL
SAMANÁ;117662002792;INSTITUCION EDUCATIVA SAN AGUSTIN;117662000137;ESCUELA DANIEL MARÍA LÓPEZ
SAMANÁ;117662002792;INSTITUCION EDUCATIVA SAN AGUSTIN;117662000145;ESCUELA FRANCISCO JOSÉ DE CALDAS
SAMANÁ;117662002792;INSTITUCION EDUCATIVA SAN AGUSTIN;117662005465;LICEO LUIS ENRIQUE HERRERA
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000743;INSTITUCION EDUCATIVA SANTA TERESITA 
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000735;ESCUELA NUEVA ANTONIA SANTOS
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662001723;ESCUELA NUEVA EL VERGEL
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662001481;ESCUELA NUEVA LA LIBERTAD
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662001049;ESCUELA NUEVA LA VENCIÓN
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662002568;ESCUELA SAN ISIDRO
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000760;ESCUELA SANTA RITA
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000387;INSTITUCION EDUCATIVA EL SILENCIO - SEDE PRINCIPAL
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000719;ESCUELA RURAL MIXTA ANTONIO NARIÑO
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662001995;ESCUELA RURAL MIXTA EL DORADO
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662001685;ESCUELA RURAL MIXTA EL JARDÍN
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662002771;LA UNIÓN TENERIFE
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662002304;ESCUELA RURAL LOS LIMONES
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000786;ESCUELA RURAL MERCEDES ABREGO
SAMANÁ;217662000387;INSTITUCION EDUCATIVA EL SILENCIO;217662000336;ESCUELA VILLETA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662001065;ESCUELA RURAL JARDINES
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662001979;ESCUELA NUEVA LA ABUNDANCIA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002363;ESCUELA RURAL LA VIÑA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000531;ESCUELA SAN VICENTE
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662001511;ESCUELA VILLA HERMOSA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000590;POSPRIMARIA LA REINA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662001537;ESCUELA RURAL BOMBONÁ
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000671;ESCUELA BUENA VISTA BAJA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662001464;ESCUELA RURAL MIXTA EL CONGRESO
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002592;ESCUELA RURAL EL ROBLE
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002576;ESCUELA RURAL LA BEIBA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000204;ESCUELA RURAL LA GALLERA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002207;ESCUELA RURAL LA ITALIA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000972;ESCUELA RURAL LA SOFÍA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000212;ESCUELA LAS MERCEDES
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662001375;ESCUELA RURAL RAUDALES
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002801;INSTITUCION EDUCATIVA PIO XII - SEDE PRINCIPAL
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002631;ESCUELA BERNARDO OCAMPO HERRERA
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662000654;ESCUELA EL PORVENIR
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662002673;ESCUELA EL RECREO
SAMANÁ;217662002801;INSTITUCION EDUCATIVA PIO XII;217662800006;ESCUELA NUEVA LA ABUNDANCIA
SAN JOSÉ;217616000372;INSTITUCION EDUCATIVA SANTA TERESITA;217616000372;INSTITUCION EDUCATIVA SANTA TERESITA - SEDE PRINCIPAL
SAN JOSÉ;217616000372;INSTITUCION EDUCATIVA SANTA TERESITA;217616000283;ESCUELA URBANA DE NIÑAS SAN JOSE
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA - SEDE PRINCIPAL
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000467;CACIQUILLO
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000025;TIERRA FRIA
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000891;LA CLARA
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000581;EL JORDAN
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000122;SALINEROS
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000718;LA LORENA
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000505;EL ESPINAL
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000807;DOS QUEBRADAS
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000629;LA MARIA
AGUADAS;217013000777;INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA;217013000394;ANGEL DE LA GUARDA
ANSERMA;117042000552;INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA;117042000552;INSTITUCIÓN EDUCATIVA AURELIANO FLOREZ CARDONA  - SEDE PRINCIPAL
ANSERMA;117042000552;INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA;217042000735;ESCUELA EL PENSIL
ANSERMA;117042000552;INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA;117042000684;ESCUELA SAN ISIDRO
ANSERMA;117042000552;INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA;117042000838;LICEO NOCTURNO ANSERMA
ANSERMA;117042000552;INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA;117042000471;CENTRO EDUCATIVO SIMON BOLIVAR
ANSERMA;217042000263;INSTITUCION EDUCATIVA JUAN XXIII;217042000026;LA FLORESTA
ANSERMA;217042000263;INSTITUCION EDUCATIVA JUAN XXIII;217042000662;PEDRO CIEZA DE LEON
ANSERMA;217042000263;INSTITUCION EDUCATIVA JUAN XXIII;217042000077;RUY VANEGAS
ANSERMA;217042000263;INSTITUCION EDUCATIVA JUAN XXIII;217042000115;TAUDIA BAJO
ANSERMA;217042000263;INSTITUCION EDUCATIVA JUAN XXIII;217042000263;INSTITUCION EDUCATIVA JUAN XXIII - SEDE PRINCIPAL
ANSERMA;217042000263;INSTITUCION EDUCATIVA JUAN XXIII;217042001031;ANTONIO NARIÑO
